"claim_id","route","source_file","source_line","locale","page_type","claim_type","exact_claim","current_citation","authoritative_source","source_location","fact_status","severity","confidence","reasoning_summary","minimal_correction","related_translation_route","localization_status","product_evidence","owner_decision_applies","notes"
"FACT-0037","/de/artikel/welcher-dezibelwert-ist-sicher/","src/content/articles/de/welcher-dezibelwert-ist-sicher.md","1","de","article","metadata_and_route_identity","Title: Welcher Dezibelwert ist sicher? | dBcheck; description: Warum es keinen universell sicheren Dezibelwert gibt, wie Pegel und Dauer zusammenwirken und welche Referenzwerte für Freizeit und Arbeitsplatz gelten.; canonical: https://dbcheck.app/de/artikel/welcher-dezibelwert-ist-sicher/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","VALID_LOCALIZATION","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0038","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","1","de","article","metadata_and_route_identity","Title: Wie lange können Sie 85 dB hören? | dBcheck; description: Warum die Antwort bei 85 dB vom Kontext abhängt, welche Wochenzeit die WHO für Freizeit nennt und was 85 dB(A) im deutschen Arbeitsschutz auslösen.; canonical: https://dbcheck.app/de/artikel/wie-lange-85-db-hoeren/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0039","/de/werkzeuge/dezibel-addieren/","src/pages/[locale]/[toolsSegment]/[slug].astro","1","de","calculator","metadata_and_route_identity","Title: Dezibel addieren | dBcheck; description: Kombinieren Sie unabhängige, kompatible Schallpegel korrekt mit logarithmischer Addition.; canonical: https://dbcheck.app/de/werkzeuge/dezibel-addieren/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/tools/add-decibels/","VALID_LOCALIZATION","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0040","/de/werkzeuge/expositionsdauer-rechner/","src/pages/[locale]/[toolsSegment]/[slug].astro","1","de","calculator","metadata_and_route_identity","Title: Expositionsdauer-Rechner | dBcheck; description: Berechnen Sie, nach welcher konstanten Expositionsdauer ein Schallpegel dem oberen deutschen Auslösewert L_EX,8h = 85 dB(A) entspricht.; canonical: https://dbcheck.app/de/werkzeuge/expositionsdauer-rechner/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/tools/safe-listening-time-calculator/","VALID_LOCALIZATION","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0041","/de/werkzeuge/","src/pages/[locale]/[toolsSegment]/index.astro","1","de","tools_index","metadata_and_route_identity","Title: Kostenlose Schall-Rechner und Werkzeuge | dBcheck; description: Kostenlose Rechner für Expositionsdauer, Tages-Lärmexposition, Entfernung und logarithmische Dezibeladdition sowie der Alltagsgeräusche-Explorer.; canonical: https://dbcheck.app/de/werkzeuge/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/tools/","VALID_LOCALIZATION","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0042","/de/werkzeuge/laermexpositionsrechner/","src/pages/[locale]/[toolsSegment]/[slug].astro","1","de","calculator","metadata_and_route_identity","Title: Lärmexpositionsrechner | dBcheck; description: Berechnen Sie den Tages-Lärmexpositionspegel L_EX,8h aus mehreren Arbeitsabschnitten nach dem EU-/Deutschland-Modell.; canonical: https://dbcheck.app/de/werkzeuge/laermexpositionsrechner/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/tools/daily-noise-exposure-level-calculator/","VALID_LOCALIZATION","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0043","/de/werkzeuge/schallpegel-entfernung/","src/pages/[locale]/[toolsSegment]/[slug].astro","1","de","calculator","metadata_and_route_identity","Title: Schallpegel-Entfernungsrechner | dBcheck; description: Schätzen Sie die Änderung eines Schallpegels mit der Entfernung im vereinfachten Freifeld-Punktquellenmodell.; canonical: https://dbcheck.app/de/werkzeuge/schallpegel-entfernung/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/tools/decibel-distance/","VALID_LOCALIZATION","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0044","/","src/pages/index.astro","1","en","homepage","metadata_and_route_identity","Title: dBcheck: sound information, tools and an Android sound meter; description: Explore common sound levels, free educational tools and dBcheck for Android: a personal sound awareness and hearing-result tracking app.; canonical: https://dbcheck.app/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","","MATCHES_SOURCE_LANGUAGE","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0045","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","1","en","sound_guide","metadata_and_route_identity","Title: How Loud Is a Baby Crying? | dBcheck; description: Typical baby crying decibel levels at caregiving distance, why close-range readings can be much higher, and what a phone measurement can and cannot show.; canonical: https://dbcheck.app/sounds/baby-crying/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0046","/sounds/concert/","src/content/sounds/en/concert.md","1","en","sound_guide","metadata_and_route_identity","Title: How Loud Is a Concert? | dBcheck; description: Typical concert decibel levels, how audience position changes the reading, and why LAeq, maximum, peak, and exposure duration must be kept separate.; canonical: https://dbcheck.app/sounds/concert/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/konzert/","MATCHES_SOURCE_LANGUAGE","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0047","/sounds/","src/pages/sounds/index.astro","1","en","sound_index","metadata_and_route_identity","Title: Common sound levels | dBcheck; description: Explore typical decibel ranges for everyday sounds. Compare common examples and read sourced guides with distance and measurement context.; canonical: https://dbcheck.app/sounds/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/","MATCHES_SOURCE_LANGUAGE","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0048","/sounds/lawn-mower/","src/content/sounds/en/lawn-mower.md","1","en","sound_guide","metadata_and_route_identity","Title: How Loud Is a Lawn Mower? | dBcheck; description: Typical lawn mower decibel levels at the operator position, why mower noise changes under load, and when hearing protection may be appropriate.; canonical: https://dbcheck.app/sounds/lawn-mower/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/rasenmaeher/","MATCHES_SOURCE_LANGUAGE","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0049","/sounds/normal-conversation/","src/content/sounds/en/normal-conversation.md","1","en","sound_guide","metadata_and_route_identity","Title: How Loud Is a Normal Conversation? | dBcheck; description: Typical decibel levels for normal conversation, why speech readings vary with distance and vocal effort, and how to measure conversation sound with a phone.; canonical: https://dbcheck.app/sounds/normal-conversation/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/normales-gespraech/","MATCHES_SOURCE_LANGUAGE","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0050","/sounds/vacuum-cleaner/","src/content/sounds/en/vacuum-cleaner.md","1","en","sound_guide","metadata_and_route_identity","Title: How Loud Is a Vacuum Cleaner? | dBcheck; description: Typical vacuum cleaner decibel levels, why readings change with the model, floor, room, and distance, and how to make a repeatable phone comparison.; canonical: https://dbcheck.app/sounds/vacuum-cleaner/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/staubsauger/","MATCHES_SOURCE_LANGUAGE","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0051","/tools/add-decibels/","src/pages/tools/add-decibels.astro","1","en","calculator","metadata_and_route_identity","Title: Add decibels calculator | dBcheck; description: Combine independent sound levels correctly with logarithmic addition instead of ordinary arithmetic.; canonical: https://dbcheck.app/tools/add-decibels/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/de/werkzeuge/dezibel-addieren/","MATCHES_SOURCE_LANGUAGE","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
"FACT-0052","/tools/daily-noise-exposure-level-calculator/","src/pages/tools/daily-noise-exposure-level-calculator.astro","1","en","calculator","metadata_and_route_identity","Title: Daily noise exposure level calculator | dBcheck; description: Calculate an eight-hour-normalized L_EX,8h daily noise exposure level from multiple work periods using the EU occupational model.; canonical: https://dbcheck.app/tools/daily-noise-exposure-level-calculator/","","fresh local build and live production response","title, meta description, canonical, hreflang, sitemap and visible H1","NO_SOURCE_NEEDED","","high","Title and description match the visible subject; canonical is self-referencing; local and live bytes match.","KEEP AS IS","https://dbcheck.app/de/werkzeuge/laermexpositionsrechner/","MATCHES_SOURCE_LANGUAGE","","no","Also covers mirrored Open Graph/Twitter descriptions and JSON-LD route identity."
